title,price,sold,location,link,category_link
APELICIOUS Keripik Buah / Kripik Sayur Krupuk Buah Apel Nangka Mangga Fruta Cemilan khas Malang,9.900,10RB+ Terjual,KOTA MALANG,https://shopee.co.id/APELICIOUS-Keripik-Buah-Kripik-Sayur-Krupuk-Buah-Apel-Nangka-Mangga-Fruta-Cemilan-khas-Malang-i.11506929.4340033001?sp_atk=25f10de7-40f9-496d-a7e6-127a4e224c84&xptdk=25f10de7-40f9-496d-a7e6-127a4e224c84,https://shopee.co.id/Makanan-Minuman-cat.11043451
Nutriflakes Sereal Umbi Garut Atasi Asam Lambung Ori 1 Box,95.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Nutriflakes-Sereal-Umbi-Garut-Atasi-Asam-Lambung-Ori-1-Box-i.750560918.15776777137?sp_atk=226eaa19-52d8-4fd5-a590-2cba0182d153&xptdk=226eaa19-52d8-4fd5-a590-2cba0182d153,https://shopee.co.id/Makanan-Minuman-cat.11043451
500gram kripik usus crispy premium jaya makmur,29.999,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/500gram-kripik-usus-crispy-premium-jaya-makmur-i.33759271.1282435264?sp_atk=23b08233-04f5-45ed-a221-56dd8702ea8d&xptdk=23b08233-04f5-45ed-a221-56dd8702ea8d,https://shopee.co.id/Makanan-Minuman-cat.11043451
Paket Oleh Oleh Haji dan Umroh paket dus teng-teng/paket dus tali paket COKLAT TASBIH 33,7.410,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Paket-Oleh-Oleh-Haji-dan-Umroh-paket-dus-teng-teng-paket-dus-tali-paket-COKLAT-TASBIH-33-i.936435038.25505605592?sp_atk=74b2b3e5-192f-4317-a204-e17075df76e1&xptdk=74b2b3e5-192f-4317-a204-e17075df76e1,https://shopee.co.id/Makanan-Minuman-cat.11043451
SILVERQUEEN CASHEW 58gr BUY 1 GET 1 FREE/EDISI VALENTINE,18.999,8RB Terjual,KOTA BEKASI,https://shopee.co.id/SILVERQUEEN-CASHEW-58gr-BUY-1-GET-1-FREE-EDISI-VALENTINE-i.42962769.22419079934?sp_atk=932bb599-342b-4a38-99d9-355a8a9d566d&xptdk=932bb599-342b-4a38-99d9-355a8a9d566d,https://shopee.co.id/Makanan-Minuman-cat.11043451
BAWANG GORENG MURAH 200 GRAM TOPLES,8.700,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/BAWANG-GORENG-MURAH-200-GRAM-TOPLES-i.18015102.16915399160?sp_atk=ece5f2ad-2ab2-4f99-9d18-4de27a6ef5f8&xptdk=ece5f2ad-2ab2-4f99-9d18-4de27a6ef5f8,https://shopee.co.id/Makanan-Minuman-cat.11043451
Serealfit 20 Sachet x 30gr,12.450,4RB Terjual,KOTA MALANG,https://shopee.co.id/Serealfit-20-Sachet-x-30gr-i.270441779.21194960126?sp_atk=b336e858-8868-42d1-a320-99c815469c58&xptdk=b336e858-8868-42d1-a320-99c815469c58,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kopi Luwak white Coffe original 20g RENCENG ( ISI 10),12.899,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Kopi-Luwak-white-Coffe-original-20g-RENCENG-(-ISI-10)-i.256364012.5674805029?sp_atk=f9ab06a1-e836-48a5-a77a-d73d45dc7e2e&xptdk=f9ab06a1-e836-48a5-a77a-d73d45dc7e2e,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kopi TORABIKA CREAMY LATTE 25gr Renceng PROMO !!!!,12.899,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Kopi-TORABIKA-CREAMY-LATTE-25gr-Renceng-PROMO-!!!!-i.256364012.21649529926?sp_atk=7046bf4e-96e9-421c-9e7f-0111c93796fd&xptdk=7046bf4e-96e9-421c-9e7f-0111c93796fd,https://shopee.co.id/Makanan-Minuman-cat.11043451
Bamboe Bumbu Racik / Bumbu Masak Instant all Varian 60gr / TOM YUM/ TOMYUM / TOM YAM / TOMYAM Thailand HALAL,6.000,10RB+ Terjual,,https://shopee.co.id/Bamboe-Bumbu-Racik-Bumbu-Masak-Instant-all-Varian-60gr-TOM-YUM-TOMYUM-TOM-YAM-TOMYAM-Thailand-HALAL-i.31759764.4248411436?sp_atk=0aae7cc7-d404-42e7-9362-f01374b87495&xptdk=0aae7cc7-d404-42e7-9362-f01374b87495,https://shopee.co.id/Makanan-Minuman-cat.11043451
Collins Dip Glaze 250 Gram All Variant,9.500,"6,5RB Terjual",KOTA SURABAYA,https://shopee.co.id/Collins-Dip-Glaze-250-Gram-All-Variant-i.333887390.19294790499?sp_atk=0e6eef75-a5ef-46ef-abe0-b693782abf06&xptdk=0e6eef75-a5ef-46ef-abe0-b693782abf06,https://shopee.co.id/Makanan-Minuman-cat.11043451
Collins Dip Glaze REPACK 250gr All Varian,10.499,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Collins-Dip-Glaze-REPACK-250gr-All-Varian-i.223306262.19509964029?sp_atk=a72668f2-5a3f-4559-a941-4a38bf1e77c3&xptdk=a72668f2-5a3f-4559-a941-4a38bf1e77c3,https://shopee.co.id/Makanan-Minuman-cat.11043451
WEIGHT GAIN susu penambah berat badan susu penggemuk badan anak dewasa ampuh cepat super weight gain,41.500,10RB+ Terjual,KOTA MALANG,https://shopee.co.id/WEIGHT-GAIN-susu-penambah-berat-badan-susu-penggemuk-badan-anak-dewasa-ampuh-cepat-super-weight-gain-i.97374394.13634265687?sp_atk=b3074347-f021-4eb4-a134-94e7f65f156e&xptdk=b3074347-f021-4eb4-a134-94e7f65f156e,https://shopee.co.id/Makanan-Minuman-cat.11043451
Wulama Gluten Spicy Tofu Latiao Cemilan Snack Vegetarian,12.980,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Wulama-Gluten-Spicy-Tofu-Latiao-Cemilan-Snack-Vegetarian-i.1001432919.22144486442?sp_atk=73ad5b5f-3981-4371-8bf0-fe814ed5d751&xptdk=73ad5b5f-3981-4371-8bf0-fe814ed5d751,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kue Keranjang Juni Law Mak Juni / kue cina / kue lebaran / dodol imlek salmashopjkt,40.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Kue-Keranjang-Juni-Law-Mak-Juni-kue-cina-kue-lebaran-dodol-imlek-salmashopjkt-i.53560992.858040443?sp_atk=da6b62db-ff35-464c-8e69-bad03c01ed0b&xptdk=da6b62db-ff35-464c-8e69-bad03c01ed0b,https://shopee.co.id/Makanan-Minuman-cat.11043451
Granola Timur Tengah 500gr Almond Mete | Sereal Oatmeal Diet Sehat,49.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Granola-Timur-Tengah-500gr-Almond-Mete-Sereal-Oatmeal-Diet-Sehat-i.201821652.8182078601?sp_atk=9b43219c-1ef0-41e8-b7a5-6afb4e827671&xptdk=9b43219c-1ef0-41e8-b7a5-6afb4e827671,https://shopee.co.id/Makanan-Minuman-cat.11043451
Basreng pedas daun jeruk isi 500gram,17.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/Basreng-pedas-daun-jeruk-isi-500gram-i.537531739.13811948079?sp_atk=49c17271-bce7-4888-8588-6a8c4edcbad3&xptdk=49c17271-bce7-4888-8588-6a8c4edcbad3,https://shopee.co.id/Makanan-Minuman-cat.11043451
GLICO POCKY PEJOY 20/21gr kemasan kecil /Half Size,3.899,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/GLICO-POCKY-PEJOY-20-21gr-kemasan-kecil-Half-Size-i.42962769.21339228849?sp_atk=187928cc-a1fd-4dd7-9d31-e62829f2b630&xptdk=187928cc-a1fd-4dd7-9d31-e62829f2b630,https://shopee.co.id/Makanan-Minuman-cat.11043451
OVISURE GOLD Susu USA Original / Asli Susu Untuk Tulang Dan Sendi,200.000,"6,5RB Terjual",KOTA JAKARTA PUSAT,https://shopee.co.id/OVISURE-GOLD-Susu-USA-Original-Asli-Susu-Untuk-Tulang-Dan-Sendi-i.1082321691.24360689182?sp_atk=95c8560a-404b-4de2-9a5f-85374adb3392&xptdk=95c8560a-404b-4de2-9a5f-85374adb3392,https://shopee.co.id/Makanan-Minuman-cat.11043451
BUBUK MINUMAN 250 GRAM BUBUK MINUMAN RASA BUBUK MINUMAN BOBA BUBUK BOBA MINUMAN BUBUK SERBUK MINUMAN BOBA POWDER MINUMAN BUBUK RASA MINUMAN KEKINIAN POWDER MINUMAN TARO AVOCADO COKLAT CAPPUCINO RED VELVET GREEN TEA THAI TEA MATCAH,13.095,10RB+ Terjual,KAB. BOGOR,https://shopee.co.id/BUBUK-MINUMAN-250-GRAM-BUBUK-MINUMAN-RASA-BUBUK-MINUMAN-BOBA-BUBUK-BOBA-MINUMAN-BUBUK-SERBUK-MINUMAN-BOBA-POWDER-MINUMAN-BUBUK-RASA-MINUMAN-KEKINIAN-POWDER-MINUMAN-TARO-AVOCADO-COKLAT-CAPPUCINO-RED-VELVET-GREEN-TEA-THAI-TEA-MATCAH-i.213490152.6550133662?sp_atk=5becefa1-5ea7-4ef8-a64e-8690658f8c18&xptdk=5becefa1-5ea7-4ef8-a64e-8690658f8c18,https://shopee.co.id/Makanan-Minuman-cat.11043451
[ HALAL ] Snack Latiao Wulama Strip Kembang Tahu,13.990,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/-HALAL-Snack-Latiao-Wulama-Strip-Kembang-Tahu-i.221423324.23652322018?sp_atk=d125b42c-3be3-4d99-aa98-4305d10ffa62&xptdk=d125b42c-3be3-4d99-aa98-4305d10ffa62,https://shopee.co.id/Makanan-Minuman-cat.11043451
KIRIM INSTAN Tempe High Quality +/- 450gr,9.780,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Tempe-High-Quality-450gr-i.29231514.4322867769?sp_atk=21a50e22-bf66-45c8-bdbc-ba08e0fba724&xptdk=21a50e22-bf66-45c8-bdbc-ba08e0fba724,https://shopee.co.id/Makanan-Minuman-cat.11043451
( Exp des 2026 )Kurma Sukari 1kg Gram ember / Kurma Sukkari Sukari 850 Gram Basah AlQasim,14.500,10RB+ Terjual,KAB. PROBOLINGGO,https://shopee.co.id/(-Exp-des-2026-)Kurma-Sukari-1kg-Gram-ember-Kurma-Sukkari-Sukari-850-Gram-Basah-AlQasim-i.603783036.17039503911?sp_atk=7edf715b-58e3-4643-9472-623cc8d64cf8&xptdk=7edf715b-58e3-4643-9472-623cc8d64cf8,https://shopee.co.id/Makanan-Minuman-cat.11043451
100% Original Grandville Abon Sapi Ayam ikan fish floss original spicy 100g  MPASI Bayi crunchy Beef Chicken Abon Grand Ville  anak anak dewasa,37.950,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/100-Original-Grandville-Abon-Sapi-Ayam-ikan-fish-floss-original-spicy-100g-MPASI-Bayi-crunchy-Beef-Chicken-Abon-Grand-Ville-anak-anak-dewasa-i.50807043.15028811951?sp_atk=007d6d97-f434-4d91-8416-84f6572b041d&xptdk=007d6d97-f434-4d91-8416-84f6572b041d,https://shopee.co.id/Makanan-Minuman-cat.11043451
Snack Makanan Ringan/Jajanan Serba 10000,10.950,10RB+ Terjual,KOTA MAKASSAR,https://shopee.co.id/Snack-Makanan-Ringan-Jajanan-Serba-10000-i.236750687.17511029843?sp_atk=7668e88d-fcf9-4df0-8b5a-43e878e82817&xptdk=7668e88d-fcf9-4df0-8b5a-43e878e82817,https://shopee.co.id/Makanan-Minuman-cat.11043451
Tango Wafer 39g All Variant - ( Coklat / Vanilla / Strawberry / Milky Chocolate ),1.400,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Tango-Wafer-39g-All-Variant-(-Coklat-Vanilla-Strawberry-Milky-Chocolate-)-i.37513253.23855870090?sp_atk=77919964-6f3f-4a2e-8b5a-464c152231d5&xptdk=77919964-6f3f-4a2e-8b5a-464c152231d5,https://shopee.co.id/Makanan-Minuman-cat.11043451
KANG KEBAB MINI ISI 10 AUTHENTIC TURKI CEMILAN FROZEN,15.990,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/KANG-KEBAB-MINI-ISI-10-AUTHENTIC-TURKI-CEMILAN-FROZEN-i.773171852.20502730381?sp_atk=847b84e2-1a3b-49f1-bb14-06f4f7ca13aa&xptdk=847b84e2-1a3b-49f1-bb14-06f4f7ca13aa,https://shopee.co.id/Makanan-Minuman-cat.11043451
SAMBAL ULEG FINNA/SAMBAL PEDAS/SAMBAL TERi/SAMBAL HIJAU/SAMBAL BAWANG/SAMBAL TERASI ISI 10 PCS,11.250,10RB+ Terjual,KAB. SUMEDANG,https://shopee.co.id/SAMBAL-ULEG-FINNA-SAMBAL-PEDAS-SAMBAL-TERi-SAMBAL-HIJAU-SAMBAL-BAWANG-SAMBAL-TERASI-ISI-10-PCS-i.100155304.21682844122?sp_atk=f2fc93d8-a203-411b-913c-8639be092b23&xptdk=f2fc93d8-a203-411b-913c-8639be092b23,https://shopee.co.id/Makanan-Minuman-cat.11043451
kerupuk ikan tongkol khas klaten 1kg /ball,30.900,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/kerupuk-ikan-tongkol-khas-klaten-1kg-ball-i.33759271.8179319124?sp_atk=0196fbc8-80ad-49a9-8f13-fb159d8500d0&xptdk=0196fbc8-80ad-49a9-8f13-fb159d8500d0,https://shopee.co.id/Makanan-Minuman-cat.11043451
KERIPIK KACA 500gr / KERIPIK KACA DAUN JERUK / KRIPIK KACA / KRIPIK BELING,20.900,10RB+ Terjual,KAB. BOGOR,https://shopee.co.id/KERIPIK-KACA-500gr-KERIPIK-KACA-DAUN-JERUK-KRIPIK-KACA-KRIPIK-BELING-i.97050279.13266354092?sp_atk=326528cc-ebc5-4873-8ab7-1fc369b8b15e&xptdk=326528cc-ebc5-4873-8ab7-1fc369b8b15e,https://shopee.co.id/Makanan-Minuman-cat.11043451
[Halal] Wulama Latiao Ukuran Jumbo 100gr,10.900,"4,7RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/-Halal-Wulama-Latiao-Ukuran-Jumbo-100gr-i.221423324.24855194604?sp_atk=231e36cb-a9c0-4c00-b7eb-a6e042041c66&xptdk=231e36cb-a9c0-4c00-b7eb-a6e042041c66,https://shopee.co.id/Makanan-Minuman-cat.11043451
BAKPIA PATHOK MM ASLI JOGJA MURAHH MURCEE TERLARIS/BAKPIA PATHUK/BAKPIA TERLARIS/MAKANAN CEMILAN/kue kering/kue basah/makanan/makanan ringan/minuman/kue murah/bakpia tugu jogja/bakpia jawara viral/bakpia jawara/jawara/bakpia jawara,6.799,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/BAKPIA-PATHOK-MM-ASLI-JOGJA-MURAHH-MURCEE-TERLARIS-BAKPIA-PATHUK-BAKPIA-TERLARIS-MAKANAN-CEMILAN-kue-kering-kue-basah-makanan-makanan-ringan-minuman-kue-murah-bakpia-tugu-jogja-bakpia-jawara-viral-bakpia-jawara-jawara-bakpia-jawara-i.273656437.6238153847?sp_atk=3e557fcb-9bfa-467a-9aaf-ccbbde808370&xptdk=3e557fcb-9bfa-467a-9aaf-ccbbde808370,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kukis Shortbread AOKA MOMOTARO - Netto 45gr,1.999,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Kukis-Shortbread-AOKA-MOMOTARO-Netto-45gr-i.1521932.22781246171?sp_atk=50e22b5f-f5e2-4b27-8291-73d0cd6578c0&xptdk=50e22b5f-f5e2-4b27-8291-73d0cd6578c0,https://shopee.co.id/Makanan-Minuman-cat.11043451
Bumbu Bunda Kecap Bumbu Bunda Kecap MPASI Anti GTM Kecap Bayi Kecap Organik MPASI plum blum Penambah Nafsu Makan Penambah Berat Badan BB Booster MPASI Bayi  Anti GTM Saos Tiram Minyak Wijen Kecap teriyaki yakiniku Kecap manis Kecap Asin,25.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Bumbu-Bunda-Kecap-Bumbu-Bunda-Kecap-MPASI-Anti-GTM-Kecap-Bayi-Kecap-Organik-MPASI-plum-blum-Penambah-Nafsu-Makan-Penambah-Berat-Badan-BB-Booster-MPASI-Bayi-Anti-GTM-Saos-Tiram-Minyak-Wijen-Kecap-teriyaki-yakiniku-Kecap-manis-Kecap-Asin-i.2938811.9845690635?sp_atk=7afbbc9d-8cdd-4709-8fcc-050b98103786&xptdk=7afbbc9d-8cdd-4709-8fcc-050b98103786,https://shopee.co.id/Makanan-Minuman-cat.11043451
"Nutriflakes Sereal Umbi Garut Asam Lambung - Ampuh Mengatasi  Asam Lambung Gerd, Maag 1 Box",95.000,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Nutriflakes-Sereal-Umbi-Garut-Asam-Lambung-Ampuh-Mengatasi-Asam-Lambung-Gerd-Maag-1-Box-i.459185997.9874475525?sp_atk=4737e01b-b9ff-4889-8384-173249dade5e&xptdk=4737e01b-b9ff-4889-8384-173249dade5e,https://shopee.co.id/Makanan-Minuman-cat.11043451
basreng stik pedas daun jeruk 1 kg,32.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/basreng-stik-pedas-daun-jeruk-1-kg-i.874327288.18673887489?sp_atk=fdb10111-2019-44e3-a56b-a3cb2ab6668f&xptdk=fdb10111-2019-44e3-a56b-a3cb2ab6668f,https://shopee.co.id/Makanan-Minuman-cat.11043451
Cabai Rawit / Cabai Keriting Merah / Cabai Keriting Hijau / Cabai Besar,10.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Cabai-Rawit-Cabai-Keriting-Merah-Cabai-Keriting-Hijau-Cabai-Besar-i.54395976.4626498156?sp_atk=431dc1a5-0208-4e2b-a187-5c09a2829b25&xptdk=431dc1a5-0208-4e2b-a187-5c09a2829b25,https://shopee.co.id/Makanan-Minuman-cat.11043451
Soft Baked Cookies (BUY 5 GET 6) (Min. 5pcs),6.500,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Soft-Baked-Cookies-(BUY-5-GET-6)-(Min.-5pcs)-i.284138993.7041796537?sp_atk=212768ea-8b5a-42e2-978a-28fb02637750&xptdk=212768ea-8b5a-42e2-978a-28fb02637750,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kalon Teh Hijau Premium Saffron | Teh Diet Detoks | Suplemen Diet | Pelangsing Herbal | Kalon Greentea,36.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Kalon-Teh-Hijau-Premium-Saffron-Teh-Diet-Detoks-Suplemen-Diet-Pelangsing-Herbal-Kalon-Greentea-i.391667100.21676157753?sp_atk=4fe3e411-4dd1-45bb-822e-38c9729b47cc&xptdk=4fe3e411-4dd1-45bb-822e-38c9729b47cc,https://shopee.co.id/Makanan-Minuman-cat.11043451
Durian Kupas Medan 500gr,25.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Durian-Kupas-Medan-500gr-i.42763826.15539798689?sp_atk=b2e8469d-f5cb-4d9f-842d-aeca2cfaf580&xptdk=b2e8469d-f5cb-4d9f-842d-aeca2cfaf580,https://shopee.co.id/Makanan-Minuman-cat.11043451
Etawalin Susu Etawa Herbal Nyeri Sendi Official 1 Box,90.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Etawalin-Susu-Etawa-Herbal-Nyeri-Sendi-Official-1-Box-i.936425048.14496155313?sp_atk=49d7d66b-acb0-42d2-bfa6-ab22a9ec81c5&xptdk=49d7d66b-acb0-42d2-bfa6-ab22a9ec81c5,https://shopee.co.id/Makanan-Minuman-cat.11043451
basreng stik 250gram JAYA MAKMUR 2,10.500,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/basreng-stik-250gram-JAYA-MAKMUR-2-i.33759271.8862406879?sp_atk=1a04fc38-5f20-46c9-ba5f-9d6399c769da&xptdk=1a04fc38-5f20-46c9-ba5f-9d6399c769da,https://shopee.co.id/Makanan-Minuman-cat.11043451
(JATIM) PAKET HEMAT MINYAK SUNCO 2L x 4 POUCH,142.700,"2,8RB Terjual",KAB. BANYUWANGI,https://shopee.co.id/(JATIM)-PAKET-HEMAT-MINYAK-SUNCO-2L-x-4-POUCH-i.1161382442.24407736936?sp_atk=9a485cb7-ea12-4c65-8d04-81a06d79215b&xptdk=9a485cb7-ea12-4c65-8d04-81a06d79215b,https://shopee.co.id/Makanan-Minuman-cat.11043451
KACANG MEDE ANEKA RASA 250gr,25.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/KACANG-MEDE-ANEKA-RASA-250gr-i.80545722.2439893702?sp_atk=b0e621cb-31bc-4e8f-9b5d-02ed75075efc&xptdk=b0e621cb-31bc-4e8f-9b5d-02ed75075efc,https://shopee.co.id/Makanan-Minuman-cat.11043451
Kulit dimsum Siomay Gyoza Pangsit tipis halal lembut anti lengket enak Murah !!,8.600,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/Kulit-dimsum-Siomay-Gyoza-Pangsit-tipis-halal-lembut-anti-lengket-enak-Murah-!!-i.41305604.21919496527?sp_atk=686b44a7-f7f1-4954-95aa-6955d1dd2b84&xptdk=686b44a7-f7f1-4954-95aa-6955d1dd2b84,https://shopee.co.id/Makanan-Minuman-cat.11043451
Keripik Kaca / Beledag / Kripca 250gr,9.890,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/Keripik-Kaca-Beledag-Kripca-250gr-i.107180539.7816661902?sp_atk=f702f451-316d-4e5d-823a-f2fb3a9bc322&xptdk=f702f451-316d-4e5d-823a-f2fb3a9bc322,https://shopee.co.id/Makanan-Minuman-cat.11043451
Fiona Keripik Buah dan Sayur Apel Nangka Okra Rambutan Paprika Mangga Bombay - Oleh Oleh Khas Malang Netto 50 Gram,10.500,10RB+ Terjual,KOTA BATU,https://shopee.co.id/Fiona-Keripik-Buah-dan-Sayur-Apel-Nangka-Okra-Rambutan-Paprika-Mangga-Bombay-Oleh-Oleh-Khas-Malang-Netto-50-Gram-i.539431042.13021333617?sp_atk=987093df-753d-4e14-b982-8ce99c8b147b&xptdk=987093df-753d-4e14-b982-8ce99c8b147b,https://shopee.co.id/Makanan-Minuman-cat.11043451
Etawalin  Susu Kambing Etawa Solusi Asam Urat dan Nyeri Sendi Official 1 Box,90.000,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Etawalin-Susu-Kambing-Etawa-Solusi-Asam-Urat-dan-Nyeri-Sendi-Official-1-Box-i.457923750.16379322143?sp_atk=131f98ea-05e9-43cd-8847-c5860f802c41&xptdk=131f98ea-05e9-43cd-8847-c5860f802c41,https://shopee.co.id/Makanan-Minuman-cat.11043451
Nutriflakes Sereal Umbi Garut Asam Lambung - Ampuh Mengatasi  Asam Lambung  Dan Gerd 2 Box,190.000,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Nutriflakes-Sereal-Umbi-Garut-Asam-Lambung-Ampuh-Mengatasi-Asam-Lambung-Dan-Gerd-2-Box-i.459185997.10509850125?sp_atk=afafd4a4-986f-4597-b9fb-239432f86047&xptdk=afafd4a4-986f-4597-b9fb-239432f86047,https://shopee.co.id/Makanan-Minuman-cat.11043451
SAMBAL SACHET NON MSG NON PENGAWET SEHAT MURAH BISA PILIH LEVEL PEDAS DAN BERGARANSI,3.900,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/SAMBAL-SACHET-NON-MSG-NON-PENGAWET-SEHAT-MURAH-BISA-PILIH-LEVEL-PEDAS-DAN-BERGARANSI-i.187557624.20895673412?sp_atk=24553e12-0a54-4bc9-81bf-5481afe2343d&xptdk=24553e12-0a54-4bc9-81bf-5481afe2343d,https://shopee.co.id/Makanan-Minuman-cat.11043451
APELICIOUS KERIPIK BAWANG MERAH / BAWANG PUTIH FRUTA CHIPS APELICIOUS,69.200,"7,4RB Terjual",KOTA MALANG,https://shopee.co.id/APELICIOUS-KERIPIK-BAWANG-MERAH-BAWANG-PUTIH-FRUTA-CHIPS-APELICIOUS-i.11506929.21193058750?sp_atk=57d88412-5956-4868-a3a7-e54f9ae8bda3&xptdk=57d88412-5956-4868-a3a7-e54f9ae8bda3,https://shopee.co.id/Makanan-Minuman-cat.11043451
[Promo Reseller] / COD / Snack / Snack Serba 2000 / Paket Usaha / Paket Reseller,1.950,10RB+ Terjual,KAB. BOGOR,https://shopee.co.id/-Promo-Reseller-COD-Snack-Snack-Serba-2000-Paket-Usaha-Paket-Reseller-i.21804986.19513354201?sp_atk=42f6787c-2ade-4a8e-a9d3-76c73da286c8&xptdk=42f6787c-2ade-4a8e-a9d3-76c73da286c8,https://shopee.co.id/Makanan-Minuman-cat.11043451
BASRENG VIRAL SULTAN 1 KG EXTRA DAUN JERUK BASO GORENG BASRENG,31.800,10RB+ Terjual,KAB. TASIKMALAYA,https://shopee.co.id/BASRENG-VIRAL-SULTAN-1-KG-EXTRA-DAUN-JERUK-BASO-GORENG-BASRENG-i.758823354.23633229581?sp_atk=2464be6b-38a2-4d0f-9cac-2d9c1dbe3fae&xptdk=2464be6b-38a2-4d0f-9cac-2d9c1dbe3fae,https://shopee.co.id/Makanan-Minuman-cat.11043451
"Keripik Buah & Sayur Kualitas Ekspor | Kemasan 65-90gr Nangka, Apel, Salak, Mangga, Pisang Durian, Tape",9.900,10RB+ Terjual,KAB. MALANG,https://shopee.co.id/Keripik-Buah-Sayur-Kualitas-Ekspor-Kemasan-65-90gr-Nangka-Apel-Salak-Mangga-Pisang-Durian-Tape-i.51656607.4325766907?sp_atk=0ad21ccf-a8f5-41c4-8b4b-dd28c61b9301&xptdk=0ad21ccf-a8f5-41c4-8b4b-dd28c61b9301,https://shopee.co.id/Makanan-Minuman-cat.11043451
( JATIM ) PAKET GULA ROSE BRAND 8 KG TERMURAH,141.500,"1,7RB Terjual",KAB. PAMEKASAN,https://shopee.co.id/(-JATIM-)-PAKET-GULA-ROSE-BRAND-8-KG-TERMURAH-i.1170335468.25060063482?sp_atk=d938e214-6b5b-409c-bcd3-a3a8a9a2a512&xptdk=d938e214-6b5b-409c-bcd3-a3a8a9a2a512,https://shopee.co.id/Makanan-Minuman-cat.11043451
Saus Sambal Mc Lewis Hot N Hot 1kg,10.000,"3,7RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Saus-Sambal-Mc-Lewis-Hot-N-Hot-1kg-i.10171806.24202794775?sp_atk=3e178d51-bf11-4cf5-a865-0dc14daa1a4f&xptdk=3e178d51-bf11-4cf5-a865-0dc14daa1a4f,https://shopee.co.id/Makanan-Minuman-cat.11043451
Launching!!! Basreng Mentah plus Bumbu Cikruh Marasati snack,11.000,"4,3RB Terjual",KAB. TULUNGAGUNG,https://shopee.co.id/Launching!!!-Basreng-Mentah-plus-Bumbu-Cikruh-Marasati-snack-i.348256254.24356940869?sp_atk=7487dc87-8ad8-4620-8c82-08fc84a818c6&xptdk=7487dc87-8ad8-4620-8c82-08fc84a818c6,https://shopee.co.id/Makanan-Minuman-cat.11043451
